gene,p_val,avg_log2FC,padj
NKAPL,0.895391378334643,0.0383099093013156,0.97447291646467
SRRM5,1,0.0383259677265911,1
CCDC6,0.620919359493441,0.0383408282460426,0.856058449146916
AL023284.4,0.855060819459013,0.0383690555465665,0.95940142318219
AC019080.1,0.864221670231501,0.0383914419330102,0.962664443087347
WDPCP,0.65563675545108,0.0384047508778269,0.874846465193136
AGAP3,0.73125628784731,0.0384728564750184,0.907855110000353
CCDC146,0.774835457407033,0.0384852922731189,0.926560128840837
AAK1,0.508474000921921,0.0385385566049717,0.798365379260191
IGSF22,0.92319709387925,0.0385526893223806,0.985842415392855
TNIP2,1,0.0385799896549981,1
LRP5L,0.862179693202112,0.0385984200590229,0.961665590730711
RNF38,0.540158079838882,0.0386792698597422,0.815605628729296
CDH12,0.811975540528874,0.0386873056353708,0.942538786106855
WASF1,0.658692559026683,0.0387225716302014,0.875772030616082
ADCY6,0.794331792674593,0.0387368040695734,0.934175285048387
AC061961.1,0.774358384047574,0.0387371148084801,0.926257252923442
IMPACT,0.832574013829548,0.0387989308068293,0.950947212978896
MARCH7,0.671016928737271,0.0388436343708118,0.881990356385446
CEP250,0.746972484574412,0.0389603890906442,0.913954254327091
OGFR,0.765946438533552,0.0390062154168805,0.922150672693034
ZBTB4,0.664156685698876,0.0390892535833047,0.877950863693139
RABL3,0.774383656394061,0.0391012612932336,0.926257252923442
UBFD1,0.81888288415,0.0391084351147529,0.944477452966394
TBC1D15,0.620003936532707,0.0392063291137378,0.855542091754862
ADSSL1,1,0.0392066312474185,NA
CWC25,0.826349241815599,0.0392129067659824,0.948391502261273
CHST3,0.918598280591196,0.0392398775437053,0.984400319169897
AC004551.1,1,0.0392636673513699,1
GPATCH2L,0.626784058579126,0.0392680779975364,0.85937020462304
SEC16B,0.816382650090296,0.0392854785003424,0.943548512438837
ANKRA2,0.822700809750405,0.0392946258988933,0.946637011244826
AL391560.2,1,0.0393117049222749,1
GART,0.70240845550423,0.0393234811278125,0.897188996249439
CDKN1C,0.894204845181678,0.0393240823563168,0.97391283198993
TMEM87B,0.779512768094735,0.0393270551967794,0.927417203139213
GLI3,1,0.0393391746210822,NA
TMEM151A,0.877403214049661,0.0395586380337538,0.967995118048687
KMT5B,0.602182664139061,0.0395882340381556,0.846563681281862
RFPL3S,1,0.0396010693250335,1
EVI5,0.534057188900628,0.0396569117142211,0.812392093423306
MYO3B,0.768547057213944,0.0396805548066697,0.923333511579756
TNPO3,0.669584758655662,0.039705732753055,0.881372699428082
GOLGA8N,0.926109511727103,0.0397239083496366,0.986728386081732
RANBP17,0.604422589736301,0.0397476317191172,0.848189249592535
ACER3,0.69935523146377,0.0397877851739178,0.895865392916056
GKAP1,0.714110975764244,0.0398273437454792,0.90181007431764
NAP1L3,0.82519113402326,0.0398861107607519,0.948145431847057
KIF1A,0.716483964999352,0.0399028324115273,0.90281526273048
AC244213.1,1,0.0399126105304077,1
LYPD1,0.788593941858901,0.0399134179443514,0.93170142845987
UBAP1,0.631002288036241,0.0399344848477025,0.861514802936178
TAX1BP1,0.684068888581214,0.0399541026029323,0.888390280384013
DDX5,0.722722804115003,0.0399911464818873,0.904972935754786
SNCA,0.777704415396632,0.0400118460315123,0.927104341976537
AL022069.1,0.934383236090064,0.040039714662432,0.990836779542603
ZDHHC6,0.802916229915787,0.0401476944979538,0.937673241695645
HIVEP2,0.601320619420637,0.0401559504857015,0.846535225343883
ARL 6.00,0.719698467384644,0.040162166866207,0.904115079993351
MIA2,0.615117100280411,0.0401658605542646,0.853344492125705
USP38,0.749439658647351,0.0401877331963191,0.914275141895064
CLN3,0.824403258470511,0.0402307590135227,0.947577558226594
FSTL5,0.730988570980219,0.0402411657544527,0.907710528580278
FIGNL1,0.861471563326748,0.0402425395621286,0.961665590730711
NRCAM,0.545742265594578,0.0402521899427869,0.818477008288836
MARF1,0.641128229810701,0.0402613247722826,0.866598957975978
DDX21,0.774692289665025,0.0402904442189819,0.926457758121326
TRPM2,0.741760322771636,0.0403502544822484,0.912231513797954
COL5A1,0.886841051232476,0.040353881604763,0.970746575954653
UBE2J1,0.740247638540745,0.0404307125988896,0.911759045951361
FAM76B,0.808050030338818,0.0404356075266603,0.940539516143385
TTC39B,0.677022010857565,0.0405270782302067,0.885722495564911
N4BP2L1,0.543988091018249,0.0405667050188282,0.817321332437745
LINC00599,0.69955537728077,0.0406038825765753,0.895924717296861
RBM28,0.680846079175136,0.0406452435641154,0.886901184912997
AC107204.1,0.813202522564397,0.0406487883831196,0.942831557527596
ZNF569,0.718117615674411,0.0407094015281839,0.903692948899686
FOXJ3,0.408523606919941,0.0407186692158831,0.729228495789401
AC016745.2,0.811545326155235,0.0407403068318669,0.942292841455833
LINC01948,0.843709831416691,0.0407723388349738,0.955362481602283
TET2,0.678190150523548,0.0407993850123198,0.885849766299847
COL22A1,1,0.0408825204609316,1
IFIT2,0.874895679823646,0.0409260082805619,0.96704078080141
DOCK7,0.583001254810884,0.0410598982213161,0.837985755717393
TBC1D9B,0.719584490449524,0.0410614944034178,0.904115079993351
DDX46,0.707573104439082,0.0411414626849303,0.898591887642268
POLR1A,0.700195877676639,0.0412269994689003,0.896049643574959
SENP1,0.697158512914587,0.0412549739698281,0.895281026321515
COMMD4,0.82606459305509,0.041281173050186,0.948332297088362
EIF2AK2,0.616845862940539,0.0413000680693613,0.85410522000604
CNPY4,0.881912883895251,0.0414280645237112,0.96911906541941
OSBPL3,0.625475833338777,0.0414391097517402,0.858854505956678
MIR600HG,0.891804042572441,0.0414532877190855,0.973157241994887
EPOR,0.915418159991187,0.0414641726338008,0.98256762546482
GALNTL6,0.629975462639279,0.0414658361846934,0.860981315079866
TMEM216,0.86359099333672,0.0414831143838388,0.96225961831039
ELAVL2,0.726708460867157,0.0415104227946535,0.906242817481293
KIDINS220,0.552452189220656,0.0415295187502119,0.822242164572642
SLC35F2,0.843663854360464,0.0415820585841455,0.955362481602283
TRIM71,0.850829892393219,0.0415950042748953,0.957941873217957
BICRA,0.841844221270787,0.0415974062162529,0.954871567259197
COP 1,0.563914131002518,0.0416012710472211,0.828165334218634
STX18-AS1,0.668857128013487,0.0416881636971879,0.881123582293781
AC007368.1,0.723016214452817,0.041718225441837,0.905053282924257
TSPAN11,0.83652233074477,0.0417309058587729,0.952978011795108
CDIP1,0.756572855882103,0.0417630786770933,0.918028936222276
AL359397.2,1,0.0417858626055556,NA
LMAN2L,0.786173615195152,0.0418007386642585,0.930232244124767
QSER1,0.623530730129957,0.0418144509855488,0.857426194204829
PDXK,0.733170134611612,0.0418227345777033,0.908582809240175
GMPPB,0.902374734706464,0.0418378244391591,0.97672599189213
RFX7,0.574373687700607,0.0418627505001783,0.833614209178688
MACF1,0.556274762443361,0.0418646052293481,0.824274962045492
STK3,0.694725067960773,0.041867520093967,0.894708877494656
AL136115.2,0.923822207507057,0.0418790092534545,0.986246484863331
TTC7A,0.723663078023531,0.041943826468673,0.905252128424419
TRIM39,0.849622469741997,0.0419785539007178,0.957285406260213
TPRN,0.847100803756108,0.0419819955709617,0.956466618690274
AC022364.1,0.878129612067304,0.0420419223452635,0.968008022226893
RSRC2,0.774042908205171,0.0420990203556264,0.926104504314329
CRELD1,0.746404250497797,0.0421411228151479,0.913954254327091
DDX24,0.799131652804654,0.0421508122565482,0.936455584550035
AC092422.1,0.729105974351305,0.0421530982032649,0.907376459716493
ABR,0.754501269343707,0.0424067807155911,0.916674743689752
FAM122A,0.823072594077309,0.0424213689980931,0.946887846751892
MADCAM1,0.883039081766885,0.0424518519894005,0.969231113876065
BTAF1,0.569729867099075,0.0424798894923285,0.831431450764975
SAV1,0.845178253240567,0.0425605737601593,0.955592111354483
KRT86,1,0.0425638283562857,1
ATF1,0.742507052861745,0.0425656093901959,0.912447404277815
FBXO11,0.463312138851369,0.0426271004338252,0.767378985293386
LHX4,0.969687333061875,0.0426382571165873,1
AC002072.1,0.911359208089637,0.0426445666111466,0.980920334473315
TUBG2,0.69924832921054,0.042685073116264,0.895855940135024
SCAF1,0.803958179619091,0.0427022250939891,0.937751312993001
WDR33,0.630037651772602,0.0427034402435828,0.860981315079866
PLRG1,0.765683191307069,0.0427319531546811,0.922150672693034
PDRG1,0.87118876820536,0.0427481573063007,0.966049441933101
BIN3,0.787076981898451,0.0427994601848298,0.930995197445322
SLC22A13,0.881734518802229,0.0428356631714814,0.968982208643421
C8orf58,1,0.0429897191232705,1
AC073332.1,0.77375049484231,0.0430607766174143,0.925973985323689
REPS1,0.423932015770713,0.0430960977405473,0.740488852525028
ADGRG6,1,0.0431168588332603,1
NEURL1B,1,0.0431250048751257,1
RFXAP,0.778739647413685,0.0431798344594482,0.927180680645292
MYD88,1,0.0431862888277176,NA
WNT2,1,0.0431871144354277,NA
CDC37L1,0.665692975730437,0.0431906919401661,0.878949075326371
SNHG10,0.789291555561131,0.0431925214342709,0.931716993952334
RMDN2,0.708494117232574,0.0432146898264882,0.898893642127457
ZNF331,0.631603648228855,0.0432194172848819,0.861656078326545
EXO5,1,0.0433119972501067,1
TMEM250,0.874208265428056,0.0433314228264072,0.96704078080141
AL359921.2,1,0.043385496545936,NA
GPR19,0.783926652925462,0.0433866626764319,0.929426899240756
AP001160.1,1,0.0434091851801102,1
GSEC,1,0.0434099093666072,1
ATP2B2,0.589438594671811,0.0434211924066016,0.840061987007331
AC079296.1,0.711484602256668,0.0435067727954905,0.900356838365822
FLII,0.784597493447095,0.0435763819054588,0.929426899240756
AC092745.5,0.716868989757261,0.0436122772679807,0.903008145997759
HDAC2,0.744112551762216,0.0436749662941339,0.913199075723936
EIF4ENIF1,0.740057326619828,0.0437005078224207,0.911746491902921
AL357153.2,0.572602628433336,0.0437012122064011,0.832555424750793
ENPEP,0.860188291299054,0.0437301094243739,0.961251369546761
PTOV1-AS1,0.896776711874948,0.0437348304280141,0.974703324130191
SGPL1,0.658682824799831,0.0437881214233149,0.875772030616082
UGGT2,0.544791620553559,0.0438034850899582,0.817596160789074
EPB41L4B,0.697429489278719,0.0438319272683418,0.895291410287111
TRO,0.784821847595288,0.0438612234293599,0.929426899240756
KLHL23,0.608267700345572,0.0438906138517015,0.850054924324946
RAD23B,0.533756013924976,0.0439558871582059,0.812392093423306
GSG1L,0.856996978496077,0.043981935765887,0.959970512597797
C9orf64,0.866491846156561,0.0440137157264015,0.96378861150492
CEP104,0.704051450571343,0.044048911542761,0.897662672508113
HSPB11,0.681040915569882,0.0441932561784044,0.886901184912997
CAPN13,1,0.0442160771719675,1
POLR3G,0.723845332712848,0.044309715451766,0.905252128424419
DGKE,0.619287116189825,0.0443298647049599,0.855106538335243
DUSP11,0.785274012167009,0.0443330798356819,0.929473243987025
AC024475.3,1,0.0443644591162897,NA
MITD1,0.791428789094798,0.0444604494024075,0.932704265583553
TTC27,0.661456667110583,0.0444959979257165,0.876850933990748
ITGB3,1,0.0446231091022038,1
SNAPC1,0.747052713619622,0.0446570945948243,0.913978253706697
LINC01250,0.757444412779734,0.0447397192616805,0.918431344498548
TMC7,0.767366772437616,0.0447435533556424,0.922716003486134
AL356124.1,0.784595234903426,0.044755348921751,0.929426899240756
GSTO2,0.732846813249143,0.0447790404839865,0.90842342049503
UBR3,0.450118664421671,0.0447853315442614,0.757576191193736
FBLN5,0.919758114340784,0.04481794359676,0.98482904066535
RTN4R,0.869960413325335,0.0448516479537851,0.96505621548438
AC004816.1,0.840582029406201,0.0448529899759951,0.954607735947284
CCDC40,0.820193924990538,0.0449551892162446,0.945319809304765
PCNP,0.64461872048833,0.0449602497509223,0.868448015037896
C9orf85,0.668153263424522,0.0449654706376031,0.880518498018568
AC005355.1,0.947492428632309,0.0450514480455413,0.994966530136926
LINC00538,0.942491390251736,0.0450595553593415,0.993044170519274
AC009061.2,0.806966700489819,0.0451047589893251,0.939703849218513
NOVA2,0.697677445318263,0.0451754019077259,0.895291410287111
AC079779.3,1,0.0451782635614738,1
AC107398.3,0.784232551998671,0.0452085957743261,0.929426899240756
SRCIN1,0.694044215673408,0.0452246833472491,0.894281642093507
AL592166.1,0.96236750858115,0.0452298909467061,1
RICTOR,0.497172840725756,0.0452558904433268,0.790979996447707
SMAD9-IT1,1,0.0452745818097695,1
DNAJC9,0.744026402832753,0.0452883199927992,0.91319248228784
LARP6,0.790074587843628,0.0453304833728413,0.932046401321759
STAT1,0.805789475806014,0.0453460730850829,0.939144640489253
RELN,0.837533419887923,0.0453538881910716,0.953526475573407
STK19,0.825280099596104,0.0453688908299754,0.948145431847057
BACE1,0.617359677714097,0.0453812630276827,0.854345130079334
E2F6,0.780373751994155,0.0454223062658473,0.928066366570932
MAPK8IP3,0.673779167509381,0.0454763259261106,0.88380180217503
ZNF431,0.658306723084396,0.0454813403104681,0.875772030616082
AC079950.1,0.908563097562061,0.0454836605851317,0.979159619599508
NDRG1,0.772902684900086,0.0455114422757969,0.925601479162924
NSA2,0.778328247702743,0.0455178432066981,0.927104341976537
SLC22A14,0.831931550973031,0.0455864434481778,0.950601216719683
TXNDC5,0.784017517256533,0.0456028920889847,0.929426899240756
MYSM1,0.626587834352186,0.0456249696161928,0.85937020462304
BBS1,0.70812501675326,0.0456397744973663,0.898850499662117
RABIF,0.842501977769064,0.0456822516280948,0.955056212836887
NCOA4,0.748657267113254,0.0457296871100055,0.914090834187029
CLEC16A,0.646691810860791,0.0457337328622135,0.869218667384017
ERCC6,0.658098230761286,0.0457616754155529,0.875729355340042
DDX17,0.44910702818255,0.0457835907412999,0.7571899071334
LCOR,0.553721006234724,0.0457839667711343,0.822957334673252
ICE2,0.600617447682806,0.0457922397776652,0.846143184554815
RIC8B,0.534209734043103,0.0457943206031685,0.812415766343807
CGNL1,1,0.0458148057806981,1
EIF3F,0.730622358457769,0.0458861436359344,0.907668200284756
FGFR1OP,0.610953332386951,0.0459224416248704,0.85085424638062
TBC1D8,0.584553502827965,0.0459574497289551,0.838880740364151
CCNL2,0.690616789372833,0.045994703105974,0.892226340802232
MCF2L2,0.468046877946101,0.0459959075922428,0.770294171648565
BRWD3,0.619758682229202,0.0460515882615246,0.855375310960773
TCEA1,0.626293389188631,0.0460565334803357,0.85937020462304
R3HDM1,0.475856844058014,0.0460791312596546,0.776391753359665
LINC01563,0.679713234872953,0.0461003684781423,0.886295404434907
MAPK8IP1,0.734650729801776,0.0461270672439099,0.909560352700734
FAF2,0.673884602231903,0.0461573210200628,0.883865983824927
GPR158-AS1,0.839058549091753,0.0461765494195212,0.95386473478873
PLEKHG5,0.780967487461341,0.0462234505442167,0.928271470485417
AC104463.2,0.905059967745569,0.0462303093821583,0.977373558834111
BX293535.1,1,0.0462570285192876,NA
SFPQ,0.551766096603793,0.0462738664784228,0.821780932092458
AP005901.6,1,0.0463279273922027,1
BRD7,0.74885875438086,0.0463492975195625,0.914090834187029
TTLL5,0.608812388620426,0.0463550887114358,0.850054924324946
NUCB1,0.77258047643677,0.0463639449983235,0.925289510085942
SREK1IP1,0.707256610335644,0.0464544161485616,0.898328011070502
MAPK11,0.82440290651968,0.046459094314272,0.947577558226594
ERBB4,0.555991269435206,0.0464906668033678,0.824274962045492
PPP1R15A,0.856818124518889,0.0465414500492115,0.959970512597797
CLOCK,0.562646396106116,0.0466039761714614,0.827721545596015
SMG5,0.735595868848524,0.0466045231860368,0.909761652062343
CHRNB2,0.79450878737229,0.0467453435318973,0.934203535476815
LONRF2,0.628055740057993,0.0467713923168843,0.859643236392005
PEA15,0.817864640024368,0.0467795213602585,0.944382046076338
TOLLIP,0.789226616897907,0.0468874988859839,0.93170142845987
MGA,0.504352339599123,0.0468961384802674,0.795749147137464
SATL1,0.86211855375148,0.0469474255805344,0.961665590730711
RALGAPA2,0.595454847590764,0.0469512016571012,0.844056399139059
NIPAL1,0.854900611876316,0.0469984775078047,0.95940142318219
JMY,0.501535705136598,0.0470732694478822,0.794069537124685
LRRC7,0.485248280850699,0.0471434454238516,0.782525528514616
AHSA1,0.83666039607055,0.0471795872579357,0.953068640868607
TTC3,0.445386465915764,0.0471915389854107,0.756008515628888
RANBP2,0.611662508440085,0.0471944636990092,0.850974169995932
ANKMY1,0.791971514427694,0.0472696214462279,0.933017430326333
RPA1,0.705985246856076,0.0473417890634652,0.898328011070502
FBXL2,0.522367744869987,0.0473738987770892,0.806534006080136
TFAP4,0.831338019902107,0.047378398217088,0.950356855382423
CAPN7,0.524637353850751,0.0473920531886479,0.808122913096039
SCPEP1,0.798539699235552,0.0474140409806819,0.936249443525734
BMI1,0.796526613874202,0.0474518814311773,0.935412174140721
TNIK,0.480051681978653,0.0475989309069658,0.779504864315115
ATP2B4,0.81251361008978,0.0476757997708782,0.942538786106855
AL117336.2,0.71432075045605,0.0477005388807858,0.901827054543046
CLUAP1,0.674438517957434,0.0477651521605331,0.884334787967056
UTP11,0.844677556000909,0.0477664721708519,0.955592111354483
JAK2,0.570791022342022,0.0478083971917657,0.831742781753936
DHX35,0.732772814421488,0.0478188101283153,0.90842342049503
AC036176.1,0.825816596773933,0.0478439111159019,0.948332297088362
MAGI2-AS3,0.638384640358446,0.0478686026761034,0.865098884484238
PAQR9-AS1,0.832436374111177,0.0479095699752014,0.950850329492006
MGMT,0.687146127073944,0.0479336392163189,0.890384521189851
ARNT,0.59125598851048,0.0479338325588682,0.840802667269546
